Date time,Automatic Weather Station,Air Temperature(degree Celsius)
202308082020,The Peak,26.0
202308082020,The Peak,26.0
202308082030,The Peak,26.0
202308082030,The Peak,26.0
202308082030,The Peak,26.0
202308082030,The Peak,26.0
202308082030,The Peak,26.0
202308082040,The Peak,25.9
202308082040,The Peak,25.9
202308082040,The Peak,25.9
202308082040,The Peak,25.9
202308082040,The Peak,25.9
202308082040,The Peak,25.9
202308082050,The Peak,25.9
202308082050,The Peak,25.9
202308082050,The Peak,25.9
202308082050,The Peak,25.9
202308082100,The Peak,25.9
202308082100,The Peak,25.9
202308082100,The Peak,25.9
202308082100,The Peak,25.9
202308082110,The Peak,25.9
202308082110,The Peak,25.9
202308082120,The Peak,25.9
202308082120,The Peak,25.9
202308082120,The Peak,25.9
202308082130,The Peak,26.0
202308082130,The Peak,26.0
202308082130,The Peak,26.0
202308082130,The Peak,26.0
202308082130,The Peak,26.0
202308082130,The Peak,26.0
202308082140,The Peak,26.1
202308082140,The Peak,26.1
202308082140,The Peak,26.1
202308082150,The Peak,26.2
202308082150,The Peak,26.2
202308082150,The Peak,26.2
202308082150,The Peak,26.2
202308082150,The Peak,26.2
202308082150,The Peak,26.2
202308082150,The Peak,26.2
202308082200,The Peak,26.1
202308082200,The Peak,26.1
202308082210,The Peak,26.1
202308082210,The Peak,26.1
202308082210,The Peak,26.1
202308082220,The Peak,26.1
202308082220,The Peak,26.1
202308082220,The Peak,26.1
202308082230,The Peak,26.0
202308082230,The Peak,26.0
202308082230,The Peak,26.0
202308082230,The Peak,26.0
202308082230,The Peak,26.0
202308082240,The Peak,26.0
202308082240,The Peak,26.0
202308082250,The Peak,26.0
202308082250,The Peak,26.0
202308082250,The Peak,26.0
202308082250,The Peak,26.0
202308082300,The Peak,25.9
202308082300,The Peak,25.9
202308082300,The Peak,25.9
202308082300,The Peak,25.9
202308082300,The Peak,25.9
202308082300,The Peak,25.9
202308082300,The Peak,25.9
202308082310,The Peak,25.8
202308082310,The Peak,25.8
202308082310,The Peak,25.8
202308082310,The Peak,25.8
202308082310,The Peak,25.8
202308082310,The Peak,25.8
202308082320,The Peak,25.8
202308082320,The Peak,25.8
202308082320,The Peak,25.8
202308082320,The Peak,25.8
202308082320,The Peak,25.8
202308082320,The Peak,25.8
202308082320,The Peak,25.8
202308082330,The Peak,25.8
202308082330,The Peak,25.8
202308082330,The Peak,25.8
202308082340,The Peak,25.7
202308082340,The Peak,25.7
202308082340,The Peak,25.7
202308082340,The Peak,25.7
202308082340,The Peak,25.7
202308082340,The Peak,25.7
202308082350,The Peak,25.8
202308082350,The Peak,25.8
202308082350,The Peak,25.8
202308082350,The Peak,25.8
202308090000,The Peak,25.8
202308090000,The Peak,25.8
202308090000,The Peak,25.8
202308090000,The Peak,25.8
202308090000,The Peak,25.8
202308090010,The Peak,25.7
202308090010,The Peak,25.7
202308090010,The Peak,25.7
202308090010,The Peak,25.7
202308090020,The Peak,25.7
202308090020,The Peak,25.7
202308090020,The Peak,25.7
202308090020,The Peak,25.7
202308090020,The Peak,25.7
202308090020,The Peak,25.7
202308090020,The Peak,25.7
202308090030,The Peak,25.7
202308090030,The Peak,25.7
202308090030,The Peak,25.7
202308090030,The Peak,25.7
202308090030,The Peak,25.7
202308090030,The Peak,25.7
202308090040,The Peak,25.7
202308090040,The Peak,25.7
202308090040,The Peak,25.7
202308090040,The Peak,25.7
202308090050,The Peak,25.7
202308090050,The Peak,25.7
202308090050,The Peak,25.7
202308090100,The Peak,25.6
202308090100,The Peak,25.6
202308090100,The Peak,25.6
202308090110,The Peak,25.6
202308090110,The Peak,25.6
202308090110,The Peak,25.6
202308090110,The Peak,25.6
202308090110,The Peak,25.6
202308090110,The Peak,25.6
202308090120,The Peak,25.6
202308090120,The Peak,25.6
202308090120,The Peak,25.6
202308090120,The Peak,25.6
202308090120,The Peak,25.6
202308090130,The Peak,25.7
202308090130,The Peak,25.7
202308090130,The Peak,25.7
202308090130,The Peak,25.7
202308090130,The Peak,25.7
202308090140,The Peak,25.6
202308090140,The Peak,25.6
202308090140,The Peak,25.6
202308090140,The Peak,25.6
202308090140,The Peak,25.6
202308090150,The Peak,25.6
202308090150,The Peak,25.6
202308090150,The Peak,25.6
202308090150,The Peak,25.6
202308090150,The Peak,25.6
202308090150,The Peak,25.6
202308090150,The Peak,25.6
202308090200,The Peak,25.5
202308090200,The Peak,25.5
202308090200,The Peak,25.5
202308090200,The Peak,25.5
202308090200,The Peak,25.5
202308090200,The Peak,25.5
202308090210,The Peak,25.4
202308090210,The Peak,25.4
202308090210,The Peak,25.4
202308090210,The Peak,25.4
202308090210,The Peak,25.4
202308090220,The Peak,25.5
202308090220,The Peak,25.5
202308090220,The Peak,25.5
202308090220,The Peak,25.5
202308090220,The Peak,25.5
202308090220,The Peak,25.5
202308090230,The Peak,25.5
202308090230,The Peak,25.5
202308090230,The Peak,25.5
202308090230,The Peak,25.5
202308090230,The Peak,25.5
202308090230,The Peak,25.5
202308090240,The Peak,25.5
202308090240,The Peak,25.5
202308090240,The Peak,25.5
202308090240,The Peak,25.5
202308090240,The Peak,25.5
202308090240,The Peak,25.5
202308090250,The Peak,25.6
202308090250,The Peak,25.6
202308090250,The Peak,25.6
202308090250,The Peak,25.6
202308090250,The Peak,25.6
202308090300,The Peak,25.5
202308090300,The Peak,25.5
202308090300,The Peak,25.5
202308090310,The Peak,25.5
202308090310,The Peak,25.5
202308090310,The Peak,25.5
202308090310,The Peak,25.5
202308090310,The Peak,25.5
202308090320,The Peak,25.5
202308090320,The Peak,25.5
202308090320,The Peak,25.5
202308090320,The Peak,25.5
202308090330,The Peak,25.5
202308090330,The Peak,25.5
202308090330,The Peak,25.5
202308090330,The Peak,25.5
202308090330,The Peak,25.5
202308090330,The Peak,25.5
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090340,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090350,The Peak,25.4
202308090410,The Peak,25.4
202308090410,The Peak,25.4
202308090410,The Peak,25.4
202308090410,The Peak,25.4
202308090420,The Peak,25.4
202308090420,The Peak,25.4
202308090420,The Peak,25.4
202308090420,The Peak,25.4
202308090420,The Peak,25.4
202308090430,The Peak,25.4
202308090430,The Peak,25.4
202308090430,The Peak,25.4
202308090430,The Peak,25.4
202308090430,The Peak,25.4
202308090430,The Peak,25.4
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090440,The Peak,25.3
202308090500,The Peak,25.3
202308090500,The Peak,25.3
202308090500,The Peak,25.3
202308090510,The Peak,25.3
202308090510,The Peak,25.3
202308090510,The Peak,25.3
202308090510,The Peak,25.3
202308090510,The Peak,25.3
202308090510,The Peak,25.3
202308090510,The Peak,25.3
202308090520,The Peak,25.3
202308090520,The Peak,25.3
202308090520,The Peak,25.3
202308090520,The Peak,25.3
202308090520,The Peak,25.3
202308090530,The Peak,25.3
202308090530,The Peak,25.3
202308090530,The Peak,25.3
202308090530,The Peak,25.3
202308090530,The Peak,25.3
202308090530,The Peak,25.3
202308090530,The Peak,25.3
202308090540,The Peak,25.3
202308090540,The Peak,25.3
202308090540,The Peak,25.3
202308090540,The Peak,25.3
202308090540,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090550,The Peak,25.3
202308090600,The Peak,25.4
202308090600,The Peak,25.4
202308090600,The Peak,25.4
202308090600,The Peak,25.4
202308090600,The Peak,25.4
202308090600,The Peak,25.4
202308090600,The Peak,25.4
202308090610,The Peak,25.4
202308090610,The Peak,25.4
202308090610,The Peak,25.4
202308090610,The Peak,25.4
202308090610,The Peak,25.4
202308090610,The Peak,25.4
202308090610,The Peak,25.4
202308090620,The Peak,25.4
202308090620,The Peak,25.4
202308090620,The Peak,25.4
202308090630,The Peak,25.5
202308090630,The Peak,25.5
202308090630,The Peak,25.5
202308090630,The Peak,25.5
202308090640,The Peak,25.6
202308090640,The Peak,25.6
202308090640,The Peak,25.6
202308090650,The Peak,25.8
202308090650,The Peak,25.8
202308090650,The Peak,25.8
202308090650,The Peak,25.8
202308090650,The Peak,25.8
202308090650,The Peak,25.8
202308090700,The Peak,25.8
202308090700,The Peak,25.8
202308090700,The Peak,25.8
202308090700,The Peak,25.8
202308090700,The Peak,25.8
202308090710,The Peak,25.9
202308090710,The Peak,25.9
202308090710,The Peak,25.9
202308090710,The Peak,25.9
202308090710,The Peak,25.9
202308090710,The Peak,25.9
202308090720,The Peak,26.0
202308090720,The Peak,26.0
202308090720,The Peak,26.0
202308090720,The Peak,26.0
202308090730,The Peak,26.0
202308090730,The Peak,26.0
202308090730,The Peak,26.0
202308090740,The Peak,26.1
202308090740,The Peak,26.1
202308090740,The Peak,26.1
202308090740,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090750,The Peak,26.1
202308090800,The Peak,26.1
202308090800,The Peak,26.1
202308090800,The Peak,26.1
202308090810,The Peak,26.1
202308090810,The Peak,26.1
202308090820,The Peak,26.2
202308090820,The Peak,26.2
202308090820,The Peak,26.2
202308090820,The Peak,26.2
202308090820,The Peak,26.2
202308090820,The Peak,26.2
202308090820,The Peak,26.2
202308090830,The Peak,26.3
202308090830,The Peak,26.3
202308090830,The Peak,26.3
202308090830,The Peak,26.3
202308090830,The Peak,26.3
202308090830,The Peak,26.3
202308090830,The Peak,26.3
202308090840,The Peak,26.5
202308090840,The Peak,26.5
202308090840,The Peak,26.5
202308090840,The Peak,26.5
202308090840,The Peak,26.5
202308090850,The Peak,26.8
202308090850,The Peak,26.8
202308090850,The Peak,26.8
202308090850,The Peak,26.8
202308090850,The Peak,26.8
202308090900,The Peak,26.8
202308090900,The Peak,26.8
202308090900,The Peak,26.8
202308090900,The Peak,26.8
202308090900,The Peak,26.8
202308090900,The Peak,26.8
202308090910,The Peak,27.0
202308090910,The Peak,27.0
202308090910,The Peak,27.0
202308090910,The Peak,27.0
202308090910,The Peak,27.0
202308090910,The Peak,27.0
202308090920,The Peak,27.2
202308090920,The Peak,27.2
202308090920,The Peak,27.2
202308090930,The Peak,27.6
202308090930,The Peak,27.6
202308090930,The Peak,27.6
202308090930,The Peak,27.6
202308090930,The Peak,27.6
202308090930,The Peak,27.6
202308090940,The Peak,27.9
202308090940,The Peak,27.9
202308090940,The Peak,27.9
202308090940,The Peak,27.9
202308090940,The Peak,27.9
202308090940,The Peak,27.9
202308090940,The Peak,27.9
202308090950,The Peak,27.9
202308090950,The Peak,27.9
202308090950,The Peak,27.9
202308090950,The Peak,27.9
202308090950,The Peak,27.9
202308091000,The Peak,28.1
202308091000,The Peak,28.1
202308091000,The Peak,28.1
202308091000,The Peak,28.1
202308091000,The Peak,28.1
202308091010,The Peak,28.2
202308091010,The Peak,28.2
202308091010,The Peak,28.2
202308091020,The Peak,27.7
202308091020,The Peak,27.7
202308091020,The Peak,27.7
202308091020,The Peak,27.7
202308091020,The Peak,27.7
202308091020,The Peak,27.7
202308091020,The Peak,27.7
202308091030,The Peak,27.9
202308091030,The Peak,27.9
202308091030,The Peak,27.9
202308091030,The Peak,27.9
202308091030,The Peak,27.9
202308091030,The Peak,27.9
202308091030,The Peak,27.9
202308091040,The Peak,28.2
202308091040,The Peak,28.2
202308091040,The Peak,28.2
202308091050,The Peak,28.1
202308091050,The Peak,28.1
202308091050,The Peak,28.1
202308091100,The Peak,28.3
202308091100,The Peak,28.3
202308091100,The Peak,28.3
202308091100,The Peak,28.3
202308091100,The Peak,28.3
202308091110,The Peak,28.0
202308091110,The Peak,28.0
202308091110,The Peak,28.0
202308091110,The Peak,28.0
202308091110,The Peak,28.0
202308091120,The Peak,28.5
202308091120,The Peak,28.5
202308091120,The Peak,28.5
202308091120,The Peak,28.5
202308091120,The Peak,28.5
202308091120,The Peak,28.5
202308091130,The Peak,28.5
202308091130,The Peak,28.5
202308091130,The Peak,28.5
202308091130,The Peak,28.5
202308091130,The Peak,28.5
202308091140,The Peak,28.2
202308091140,The Peak,28.2
202308091140,The Peak,28.2
202308091140,The Peak,28.2
202308091140,The Peak,28.2
202308091150,The Peak,28.5
202308091150,The Peak,28.5
202308091150,The Peak,28.5
202308091150,The Peak,28.5
202308091200,The Peak,28.4
202308091200,The Peak,28.4
202308091200,The Peak,28.4
202308091200,The Peak,28.4
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091210,The Peak,28.7
202308091220,The Peak,29.4
202308091220,The Peak,29.4
202308091220,The Peak,29.4
202308091220,The Peak,29.4
202308091220,The Peak,29.4
202308091230,The Peak,30.2
202308091230,The Peak,30.2
202308091230,The Peak,30.2
202308091230,The Peak,30.2
202308091230,The Peak,30.2
202308091230,The Peak,30.2
202308091240,The Peak,30.5
202308091240,The Peak,30.5
202308091240,The Peak,30.5
202308091240,The Peak,30.5
202308091240,The Peak,30.5
202308091240,The Peak,30.5
202308091240,The Peak,30.5
202308091250,The Peak,30.3
202308091250,The Peak,30.3
202308091250,The Peak,30.3
202308091250,The Peak,30.3
202308091250,The Peak,30.3
202308091250,The Peak,30.3
202308091250,The Peak,30.3
202308091300,The Peak,29.8
202308091300,The Peak,29.8
202308091300,The Peak,29.8
202308091300,The Peak,29.8
202308091300,The Peak,29.8
202308091300,The Peak,29.8
202308091310,The Peak,29.7
202308091310,The Peak,29.7
202308091310,The Peak,29.7
202308091310,The Peak,29.7
202308091310,The Peak,29.7
202308091310,The Peak,29.7
202308091320,The Peak,29.6
202308091320,The Peak,29.6
202308091320,The Peak,29.6
202308091320,The Peak,29.6
202308091330,The Peak,29.7
202308091330,The Peak,29.7
202308091330,The Peak,29.7
202308091340,The Peak,29.2
202308091340,The Peak,29.2
202308091340,The Peak,29.2
202308091340,The Peak,29.2
202308091340,The Peak,29.2
202308091350,The Peak,29.8
202308091350,The Peak,29.8
202308091350,The Peak,29.8
202308091400,The Peak,29.6
202308091400,The Peak,29.6
202308091400,The Peak,29.6
202308091400,The Peak,29.6
202308091400,The Peak,29.6
202308091400,The Peak,29.6
202308091410,The Peak,30.1
202308091410,The Peak,30.1
202308091410,The Peak,30.1
202308091420,The Peak,30.1
202308091420,The Peak,30.1
202308091420,The Peak,30.1
202308091420,The Peak,30.1
202308091420,The Peak,30.1
202308091420,The Peak,30.1
202308091420,The Peak,30.1
202308091430,The Peak,30.7
202308091430,The Peak,30.7
202308091430,The Peak,30.7
202308091430,The Peak,30.7
202308091430,The Peak,30.7
202308091440,The Peak,30.9
202308091440,The Peak,30.9
202308091440,The Peak,30.9
202308091440,The Peak,30.9
202308091440,The Peak,30.9
202308091450,The Peak,30.5
202308091450,The Peak,30.5
202308091450,The Peak,30.5
202308091450,The Peak,30.5
202308091450,The Peak,30.5
202308091500,The Peak,30.1
202308091500,The Peak,30.1
202308091500,The Peak,30.1
202308091500,The Peak,30.1
202308091500,The Peak,30.1
202308091510,The Peak,29.9
202308091510,The Peak,29.9
202308091510,The Peak,29.9
202308091510,The Peak,29.9
202308091520,The Peak,29.6
202308091520,The Peak,29.6
202308091520,The Peak,29.6
202308091520,The Peak,29.6
202308091520,The Peak,29.6
202308091520,The Peak,29.6
202308091530,The Peak,29.1
202308091530,The Peak,29.1
202308091530,The Peak,29.1
202308091530,The Peak,29.1
202308091540,The Peak,28.7
202308091540,The Peak,28.7
202308091540,The Peak,28.7
202308091540,The Peak,28.7
202308091540,The Peak,28.7
202308091540,The Peak,28.7
202308091550,The Peak,28.5
202308091550,The Peak,28.5
202308091550,The Peak,28.5
202308091600,The Peak,28.2
202308091600,The Peak,28.2
202308091600,The Peak,28.2
202308091600,The Peak,28.2
202308091600,The Peak,28.2
202308091600,The Peak,28.2
202308091600,The Peak,28.2
202308091610,The Peak,28.6
202308091610,The Peak,28.6
202308091610,The Peak,28.6
202308091620,The Peak,28.4
202308091620,The Peak,28.4
202308091620,The Peak,28.4
202308091620,The Peak,28.4
202308091630,The Peak,28.0
202308091630,The Peak,28.0
202308091630,The Peak,28.0
202308091640,The Peak,28.2
202308091640,The Peak,28.2
202308091640,The Peak,28.2
202308091640,The Peak,28.2
202308091640,The Peak,28.2
202308091650,The Peak,28.2
202308091650,The Peak,28.2
202308091650,The Peak,28.2
202308091650,The Peak,28.2
202308091650,The Peak,28.2
202308091700,The Peak,27.9
202308091700,The Peak,27.9
202308091700,The Peak,27.9
202308091700,The Peak,27.9
202308091700,The Peak,27.9
202308091700,The Peak,27.9
202308091710,The Peak,28.0
202308091710,The Peak,28.0
202308091710,The Peak,28.0
202308091710,The Peak,28.0
202308091710,The Peak,28.0
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091720,The Peak,27.8
202308091730,The Peak,27.6
202308091730,The Peak,27.6
202308091730,The Peak,27.6
202308091730,The Peak,27.6
202308091730,The Peak,27.6
202308091730,The Peak,27.6
202308091730,The Peak,27.6
202308091740,The Peak,27.6
202308091740,The Peak,27.6
202308091740,The Peak,27.6
202308091740,The Peak,27.6
202308091740,The Peak,27.6
202308091750,The Peak,27.7
202308091750,The Peak,27.7
202308091750,The Peak,27.7
202308091750,The Peak,27.7
202308091750,The Peak,27.7
202308091750,The Peak,27.7
202308091800,The Peak,27.6
202308091800,The Peak,27.6
202308091800,The Peak,27.6
202308091800,The Peak,27.6
202308091800,The Peak,27.6
202308091810,The Peak,27.3
202308091810,The Peak,27.3
202308091810,The Peak,27.3
202308091810,The Peak,27.3
202308091810,The Peak,27.3
202308091820,The Peak,27.0
202308091820,The Peak,27.0
202308091820,The Peak,27.0
202308091820,The Peak,27.0
202308091830,The Peak,26.8
202308091830,The Peak,26.8
202308091830,The Peak,26.8
202308091830,The Peak,26.8
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091840,The Peak,26.5
202308091850,The Peak,26.0
202308091850,The Peak,26.0
202308091850,The Peak,26.0
202308091850,The Peak,26.0
202308091850,The Peak,26.0
202308091850,The Peak,26.0
202308091900,The Peak,25.8
202308091900,The Peak,25.8
202308091900,The Peak,25.8
202308091900,The Peak,25.8
202308091900,The Peak,25.8
202308091910,The Peak,25.9
202308091910,The Peak,25.9
202308091910,The Peak,25.9
202308091910,The Peak,25.9
202308091910,The Peak,25.9
202308091910,The Peak,25.9
202308091920,The Peak,26.1
202308091920,The Peak,26.1
202308091920,The Peak,26.1
202308091920,The Peak,26.1
202308091920,The Peak,26.1
202308091920,The Peak,26.1
202308091930,The Peak,26.2
202308091930,The Peak,26.2
202308091930,The Peak,26.2
202308091930,The Peak,26.2
202308091930,The Peak,26.2
202308091930,The Peak,26.2
202308091930,The Peak,26.2
202308091940,The Peak,26.3
202308091940,The Peak,26.3
202308091940,The Peak,26.3
202308091940,The Peak,26.3
202308091940,The Peak,26.3
202308091940,The Peak,26.3
202308091950,The Peak,26.5
202308091950,The Peak,26.5
202308091950,The Peak,26.5
202308091950,The Peak,26.5
202308091950,The Peak,26.5
202308092000,The Peak,26.5
202308092000,The Peak,26.5
202308092000,The Peak,26.5
202308092000,The Peak,26.5
202308092000,The Peak,26.5
202308092010,The Peak,26.6
202308092010,The Peak,26.6
202308092010,The Peak,26.6
202308092010,The Peak,26.6
202308092010,The Peak,26.6
202308092020,The Peak,26.6
202308092020,The Peak,26.6
202308092020,The Peak,26.6
202308092020,The Peak,26.6
202308092020,The Peak,26.6
202308092020,The Peak,26.6
202308092030,The Peak,26.6
202308092030,The Peak,26.6
202308092030,The Peak,26.6
202308092030,The Peak,26.6
202308092030,The Peak,26.6
202308092030,The Peak,26.6
202308092030,The Peak,26.6
202308092040,The Peak,26.5
202308092040,The Peak,26.5
202308092040,The Peak,26.5
202308092040,The Peak,26.5
202308092040,The Peak,26.5
202308092040,The Peak,26.5
202308092050,The Peak,26.5
202308092050,The Peak,26.5
202308092050,The Peak,26.5
202308092050,The Peak,26.5
202308092100,The Peak,26.5
202308092100,The Peak,26.5
202308092100,The Peak,26.5
202308092100,The Peak,26.5
202308092100,The Peak,26.5
202308092110,The Peak,26.5
202308092110,The Peak,26.5
202308092110,The Peak,26.5
202308092120,The Peak,26.4
202308092120,The Peak,26.4
202308092120,The Peak,26.4
202308092120,The Peak,26.4
202308092120,The Peak,26.4
202308092120,The Peak,26.4
202308092130,The Peak,26.4
202308092130,The Peak,26.4
202308092130,The Peak,26.4
202308092130,The Peak,26.4
202308092140,The Peak,26.4
202308092140,The Peak,26.4
202308092140,The Peak,26.4
202308092140,The Peak,26.4
202308092140,The Peak,26.4
202308092140,The Peak,26.4
202308092140,The Peak,26.4
202308092150,The Peak,26.3
202308092150,The Peak,26.3
202308092150,The Peak,26.3
202308092150,The Peak,26.3
202308092150,The Peak,26.3
202308092200,The Peak,26.3
202308092200,The Peak,26.3
202308092200,The Peak,26.3
202308092200,The Peak,26.3
202308092200,The Peak,26.3
202308092210,The Peak,26.3
202308092210,The Peak,26.3
202308092210,The Peak,26.3
202308092210,The Peak,26.3
202308092210,The Peak,26.3
202308092220,The Peak,26.3
202308092220,The Peak,26.3
202308092220,The Peak,26.3
202308092220,The Peak,26.3
202308092230,The Peak,26.3
202308092230,The Peak,26.3
202308092230,The Peak,26.3
202308092230,The Peak,26.3
202308092230,The Peak,26.3
202308092230,The Peak,26.3
202308092230,The Peak,26.3
202308092240,The Peak,26.3
202308092240,The Peak,26.3
202308092240,The Peak,26.3
202308092240,The Peak,26.3
202308092250,The Peak,26.3
202308092250,The Peak,26.3
202308092250,The Peak,26.3
202308092250,The Peak,26.3
202308092250,The Peak,26.3
202308092300,The Peak,26.3
202308092300,The Peak,26.3
202308092300,The Peak,26.3
202308092300,The Peak,26.3
202308092300,The Peak,26.3
202308092310,The Peak,26.3
202308092310,The Peak,26.3
202308092310,The Peak,26.3
202308092310,The Peak,26.3
202308092310,The Peak,26.3
202308092310,The Peak,26.3
202308092320,The Peak,26.3
202308092320,The Peak,26.3
202308092320,The Peak,26.3
202308092320,The Peak,26.3
202308092320,The Peak,26.3
202308092320,The Peak,26.3
202308092330,The Peak,26.2
202308092330,The Peak,26.2
202308092330,The Peak,26.2
202308092330,The Peak,26.2
202308092340,The Peak,26.3
202308092340,The Peak,26.3
202308092340,The Peak,26.3
202308092350,The Peak,26.3
202308092350,The Peak,26.3
202308092350,The Peak,26.3
202308092350,The Peak,26.3
202308092350,The Peak,26.3
202308092350,The Peak,26.3
202308100000,The Peak,26.2
202308100000,The Peak,26.2
202308100000,The Peak,26.2
202308100000,The Peak,26.2
202308100000,The Peak,26.2
202308100000,The Peak,26.2
202308100000,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100010,The Peak,26.2
202308100020,The Peak,26.2
202308100020,The Peak,26.2
202308100020,The Peak,26.2
202308100020,The Peak,26.2
202308100030,The Peak,26.3
202308100030,The Peak,26.3
202308100030,The Peak,26.3
202308100030,The Peak,26.3
202308100030,The Peak,26.3
202308100030,The Peak,26.3
202308100030,The Peak,26.3
202308100040,The Peak,26.2
202308100040,The Peak,26.2
202308100040,The Peak,26.2
202308100040,The Peak,26.2
202308100040,The Peak,26.2
202308100040,The Peak,26.2
202308100050,The Peak,26.1
202308100050,The Peak,26.1
202308100050,The Peak,26.1
202308100100,The Peak,26.1
202308100100,The Peak,26.1
202308100100,The Peak,26.1
202308100100,The Peak,26.1
202308100100,The Peak,26.1
202308100110,The Peak,26.1
202308100110,The Peak,26.1
202308100110,The Peak,26.1
202308100110,The Peak,26.1
202308100110,The Peak,26.1
202308100120,The Peak,26.1
202308100120,The Peak,26.1
202308100120,The Peak,26.1
202308100120,The Peak,26.1
202308100120,The Peak,26.1
202308100130,The Peak,26.1
202308100130,The Peak,26.1
202308100130,The Peak,26.1
202308100130,The Peak,26.1
202308100130,The Peak,26.1
202308100140,The Peak,26.1
202308100140,The Peak,26.1
202308100140,The Peak,26.1
202308100140,The Peak,26.1
202308100140,The Peak,26.1
202308100140,The Peak,26.1
202308100150,The Peak,26.1
202308100150,The Peak,26.1
202308100150,The Peak,26.1
202308100200,The Peak,26.1
202308100200,The Peak,26.1
202308100200,The Peak,26.1
202308100200,The Peak,26.1
202308100200,The Peak,26.1
202308100210,The Peak,26.0
202308100210,The Peak,26.0
202308100210,The Peak,26.0
202308100220,The Peak,26.0
202308100220,The Peak,26.0
202308100220,The Peak,26.0
202308100220,The Peak,26.0
202308100230,The Peak,26.0
202308100230,The Peak,26.0
202308100230,The Peak,26.0
202308100230,The Peak,26.0
202308100230,The Peak,26.0
202308100230,The Peak,26.0
202308100240,The Peak,26.0
202308100240,The Peak,26.0
202308100240,The Peak,26.0
202308100240,The Peak,26.0
202308100250,The Peak,26.0
202308100250,The Peak,26.0
202308100250,The Peak,26.0
202308100250,The Peak,26.0
202308100250,The Peak,26.0
202308100250,The Peak,26.0
202308100300,The Peak,25.9
202308100300,The Peak,25.9
202308100300,The Peak,25.9
202308100300,The Peak,25.9
202308100300,The Peak,25.9
202308100310,The Peak,26.0
202308100310,The Peak,26.0
202308100310,The Peak,26.0
202308100310,The Peak,26.0
202308100310,The Peak,26.0
202308100320,The Peak,25.9
202308100320,The Peak,25.9
202308100320,The Peak,25.9
202308100330,The Peak,26.0
202308100330,The Peak,26.0
202308100330,The Peak,26.0
202308100330,The Peak,26.0
202308100330,The Peak,26.0
202308100340,The Peak,26.0
202308100340,The Peak,26.0
202308100340,The Peak,26.0
202308100340,The Peak,26.0
202308100340,The Peak,26.0
202308100340,The Peak,26.0
202308100340,The Peak,26.0
202308100350,The Peak,26.0
202308100350,The Peak,26.0
202308100350,The Peak,26.0
202308100350,The Peak,26.0
202308100350,The Peak,26.0
202308100350,The Peak,26.0
202308100400,The Peak,25.9
202308100400,The Peak,25.9
202308100400,The Peak,25.9
202308100400,The Peak,25.9
202308100400,The Peak,25.9
202308100400,The Peak,25.9
202308100410,The Peak,26.1
202308100410,The Peak,26.1
202308100410,The Peak,26.1
202308100410,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100420,The Peak,26.1
202308100430,The Peak,26.0
202308100430,The Peak,26.0
202308100430,The Peak,26.0
202308100430,The Peak,26.0
202308100430,The Peak,26.0
202308100450,The Peak,25.9
202308100450,The Peak,25.9
202308100450,The Peak,25.9
202308100450,The Peak,25.9
202308100450,The Peak,25.9
