room,time,T_Out,Q_Ex,T_room,num_people_in_room,power_usage,Q_AC
0,158,29.254137495270516,45469.81,24.145549966957617,25,0.0,0.0
0,159,29.051243191448894,42571.563,24.281822575792443,25,0.0,0.0
0,160,28.920715968050846,39745.172,24.40904783827644,18,0.0,0.0
0,161,28.76333581358698,37597.234,24.52939749896786,15,0.0,0.0
0,162,28.621186903977513,35282.819,24.642338660939693,8,0.0,0.0
0,163,28.475921448042815,33157.069,24.748475245446734,4,0.0,0.0
0,164,28.424151211077536,31062.052,24.847905629569652,0,0.0,0.0
0,165,28.340395840834702,29802.047,24.94330270703444,0,0.0,0.0
0,166,28.27475677841177,28309.109,25.033920853641355,0,0.0,0.0
0,167,28.20400069496927,27006.966,24.000000002168886,4,127274.12363636364,-350003.84
0,168,28.148276817772942,35033.339,23.999999998967862,9,12739.396363636362,-35033.34
0,169,28.084511823347906,34568.973,23.999999998967862,12,12570.535636363637,-34568.973
0,170,28.122714196378592,34037.599,24.000000002168886,12,12377.308363636363,-34037.598
0,171,28.1228014488156,34355.952,24.000000002168886,12,12493.073454545454,-34355.952
0,172,28.145324654108887,34356.679,24.000000002168886,8,12493.337818181817,-34356.679
0,173,28.158281932062913,34544.372,23.999999998967862,18,12561.590181818183,-34544.373
0,174,28.21261097441963,34652.349,23.999999998967862,18,12600.854181818182,-34652.349
0,175,28.25090912310539,35105.091,23.999999998967862,18,12765.487636363636,-35105.091
0,176,28.258819832286395,35424.243,24.000000002168886,18,12881.542545454546,-35424.242
0,177,28.27606970619922,35490.165,23.999999998967862,18,12905.514909090907,-35490.166
0,178,28.304603955617736,35633.914,23.999999998967862,18,12957.786909090906,-35633.914
0,179,28.323819382691113,35871.7,24.000000002168886,18,13044.254181818182,-35871.699
0,180,28.338207443616593,36031.828,23.999999998967862,18,13102.483272727271,-36031.829
0,181,28.351928516960033,36151.729,24.000000002168886,18,13146.08290909091,-36151.728
0,182,28.338334304262805,36266.071,23.999999998967862,18,13187.662545454545,-36266.072
0,183,28.33250298793695,36152.786,23.999999998967862,18,13146.467636363635,-36152.786
0,184,28.326265899852896,36104.192,24.000000002168886,18,13128.796727272727,-36104.191
0,185,28.320026722685608,36052.216,24.000000002168886,18,13109.896727272726,-36052.216
0,186,28.314968941502034,36000.223,24.000000002168886,18,13090.990181818182,-36000.223
0,187,28.309587824745297,35958.074,24.115102671823173,0,0.0,0.0
0,188,28.303446404500097,34954.043,23.99999999896786,7,25786.224727272725,-70912.118
0,189,28.298517140189855,35862.053,23.99999999896786,16,13040.746545454545,-35862.053
0,190,28.34840438335361,35820.976,23.99999999896786,16,13025.809454545457,-35820.976
0,191,28.38054531878439,36236.703,23.99999999896786,16,13176.98290909091,-36236.703
0,192,28.395088569144264,36504.544,24.116851932386552,16,0.0,0.0
0,193,28.4178889160066,35651.972,24.230974762092057,16,0.0,0.0
0,194,28.452453544949027,34890.951,24.342661545062608,16,0.0,0.0
0,195,28.48256795689954,34248.267,24.45229108091408,16,0.0,0.0
0,196,28.53254425917393,33585.641,24.55979953481933,16,0.0,0.0
0,197,28.575134829268375,33106.206,24.665773305625986,16,0.0,0.0
0,198,28.613236027090128,32578.013,24.77005631778988,16,0.0,0.0
0,199,28.651374478930247,32026.498,24.872573917021633,5,0.0,0.0
0,200,28.79451086605156,31490.005,24.9733741891087,0,0.0,0.0
0,201,28.900490836214303,31842.806,25.075303785779635,0,0.0,0.0
0,202,28.933898296365577,31876.559,25.177341426624704,0,0.0,0.0
0,203,28.99487384149599,31304.641,25.277548344038276,0,0.0,0.0
0,204,29.161628220619896,30977.712,25.37670875376939,3,0.0,0.0
0,205,29.288570182838544,31540.996,25.477672249287956,3,0.0,0.0
0,206,29.380473680448652,31757.483,25.57932872496017,3,0.0,0.0
0,207,29.486088985853673,31676.208,25.680725037380146,3,0.0,0.0
0,208,29.610187608409845,31711.366,25.782233891413437,3,0.0,0.0
0,209,29.72374078990986,31899.614,25.884345331874385,3,0.0,0.0
0,210,29.726000712145076,31994.962,25.98676198360294,3,0.0,0.0
0,211,29.767867885147968,31160.323,26.086506935587575,3,0.0,0.0
0,212,29.784517197293116,30678.008,26.184707985523556,3,0.0,0.0
0,213,29.803581282262723,29998.41,26.28073362572842,3,0.0,0.0
0,214,29.82926108134397,29357.064,26.37470630178476,3,0.0,0.0
0,215,29.851814431680733,28787.956,26.46685724928796,3,0.0,0.0
0,216,29.875279151594075,28207.977,26.557151669902556,3,0.0,0.0
0,217,29.899574215587393,27651.062,26.645663392053645,3,0.0,0.0
0,218,29.898286138769652,27115.924,26.732462124448013,3,0.0,0.0
0,219,29.910966742334278,26381.867,26.816911122527397,3,0.0,0.0
0,220,29.832088957738332,25783.797,26.899445683987064,3,0.0,0.0
0,221,29.787100656547416,24438.694,26.977674538020356,3,0.0,0.0
0,222,29.808335861275904,23411.884,27.052616548263632,3,0.0,0.0
0,223,29.804502948819902,22964.328,27.126125920862865,0,0.0,0.0
0,224,29.72937987344894,22319.809,27.197572172463378,0,0.0,0.0
0,225,29.681388128019794,21098.398,27.265108657738665,0,0.0,0.0
0,226,29.659800491235693,20135.662,27.329563401656717,0,0.0,0.0
0,227,29.629131726600388,19418.642,27.391722947111262,0,0.0,0.0
0,228,29.624851533451004,18645.073,27.451406279377586,0,0.0,0.0
0,229,29.61482456931341,18112.044,27.5093833728475,0,0.0,0.0
0,230,29.603014239553154,17545.343,27.565546442629827,0,0.0,0.0
0,231,29.591979172129456,16978.898,27.619896308186807,0,0.0,0.0
0,232,29.647125809398105,16434.024,27.672502018814207,0,0.0,0.0
0,233,29.681079688280647,16455.198,27.725175507930725,0,0.0,0.0
0,234,29.705481398468557,16299.202,27.777349650056205,0,0.0,0.0
0,235,29.734325375960335,16067.765,27.828782956714335,0,0.0,0.0
0,236,29.751662106262803,15879.52,27.87961368654788,0,0.0,0.0
0,237,29.771482035940156,15600.403,27.92955095607413,0,0.0,0.0
0,238,29.819752209067996,15349.426,27.978684842117666,0,0.0,0.0
0,239,29.856274525406604,15342.228,28.02779568718809,0,0.0,0.0
0,240,29.866294548925897,15237.324,28.07657073200243,0,0.0,0.0
0,241,29.88360261296933,14914.365,28.124311977200893,0,0.0,0.0
0,242,29.911338653447135,14660.755,28.171241410619587,0,0.0,0.0
0,243,29.93423008264904,14500.81,28.217658856202174,0,0.0,0.0
0,244,29.923311836382805,14304.76,28.2634487409653,0,0.0,0.0
0,245,29.924463911305434,13832.192,28.30772592406389,0,0.0,0.0
0,246,29.968599998002087,13472.817,28.350852739044687,0,0.0,0.0
0,247,29.996211966295654,13481.227,28.394006474640076,0,0.0,0.0
0,248,29.969345253633815,13351.712,28.436745629569653,0,0.0,0.0
0,249,29.963518435813928,12771.664,28.477628036739947,0,0.0,0.0
0,250,29.991871630116396,12382.42,28.5172644643968,0,0.0,0.0
0,251,30.00726330792224,12288.393,28.55659990933918,0,0.0,0.0
0,252,30.00365169674592,12088.862,28.595296650696415,0,0.0,0.0
0,253,30.00842841678675,11736.292,28.6328648069064,0,0.0,0.0
0,254,29.97041320838595,11463.03,28.669558244806527,0,0.0,0.0
0,255,29.94632130818164,10840.458,28.704258814588858,0,0.0,0.0
0,256,29.946450881782386,10350.521,28.737391084115107,0,0.0,0.0
0,257,29.938201131029597,10075.498,28.769642998327654,0,0.0,0.0
0,258,29.935399244784005,9737.9844,28.800814523295646,0,0.0,0.0
0,259,29.930699459295614,9454.8727,28.831079800824455,0,0.0,0.0
0,260,29.912400348361444,9163.4972,28.860412378289244,0,0.0,0.0
0,261,29.9000902827592,8766.5664,28.888474370606787,0,0.0,0.0
0,262,29.90066409269072,8430.1326,28.915459430145837,0,0.0,0.0
0,263,29.897892704273776,8210.0389,28.9417399643968,0,0.0,0.0
0,264,29.83340956756051,7967.9395,28.967245532578616,0,0.0,0.0
0,265,29.790437299809113,7218.0336,28.990350633730984,0,0.0,0.0
0,266,29.662499704280552,6667.3889,29.011693107802685,0,0.0,0.0
0,267,29.56232561192822,5423.3883,29.02905350569001,0,0.0,0.0
0,268,29.545761121884855,4443.9342,29.043278647175285,0,0.0,0.0
0,269,29.497645264305223,4187.354,29.056682469198332,0,0.0,0.0
0,270,29.465204673610693,3674.69,29.0684452412854,0,0.0,0.0
0,271,29.429885361980308,3306.3286,29.079028879569652,0,0.0,0.0
0,272,29.395982328462946,2923.804,29.088388047303326,0,0.0,0.0
0,273,29.365635119842484,2563.2857,29.096593187188088,0,0.0,0.0
0,274,29.350123124234113,2242.0161,29.103769935267472,0,0.0,0.0
0,275,29.33267729329408,2052.9432,29.110341456394234,0,0.0,0.0
0,276,29.29434908465308,1852.7986,29.11627230978732,0,0.0,0.0
0,277,29.2615510952024,1483.9731,29.1210225437822,0,0.0,0.0
0,278,29.22496725209583,1171.0713,29.12477117150307,0,0.0,0.0
0,279,29.187713302857315,834.96734,29.127443922271315,0,0.0,0.0
0,280,29.178151454829326,502.24484,29.129051620222658,0,0.0,0.0
0,281,29.157854525655985,409.16529,29.130361368270034,0,0.0,0.0
0,282,29.13225032701047,229.10964,29.131094753801403,0,0.0,0.0
0,283,29.1085034643072,9.6297768,29.13112557895121,0,0.0,0.0
0,284,29.153669979982514,-188.51762,29.130522129463372,0,0.0,0.0
0,285,29.175102056238632,192.89875,29.131139603054923,0,0.0,0.0
0,286,29.199744898687072,366.35378,29.13231231041728,0,0.0,0.0
1,0,30.107940249298906,0.0,30.106999999999243,0,0.0,0.0
1,1,30.09525685263713,9.0991868,30.107055013220524,0,0.0,0.0
1,2,30.0849967875339,-114.17575,30.10636471243455,0,0.0,0.0
1,3,30.073940275805345,-206.78637,30.10511449254338,0,0.0,0.0
1,4,30.073432099677134,-301.68597,30.103290514490176,0,0.0,0.0
1,5,30.06917564079159,-288.9524,30.101543522954504,0,0.0,0.0
1,6,30.062035243991996,-313.23757,30.09964970451436,0,0.0,0.0
1,7,30.055955736509514,-364.01091,30.09744891303915,0,0.0,0.0
1,8,30.050388059026396,-401.54687,30.095021181056076,0,0.0,0.0
1,9,30.044967821381228,-431.93344,30.092409733413994,0,0.0,0.0
1,10,30.016476482779414,-459.11528,30.08963394574773,0,0.0,0.0
1,11,29.995931416634992,-707.97545,30.085353562132255,0,0.0,0.0
1,12,29.993169370494805,-865.3756,30.080121545203596,0,0.0,0.0
1,13,29.98311968795461,-841.47266,30.075034044236244,0,0.0,0.0
1,14,29.981409189891824,-889.49377,30.06965621007663,0,0.0,0.0
1,15,29.977220960842,-854.00342,30.064492948770706,0,0.0,0.0
1,16,29.969983789515954,-844.56763,30.059386735771916,0,0.0,0.0
1,17,29.964366332828344,-865.1898,30.054155842180624,0,0.0,0.0
1,18,29.958446904080226,-868.93074,30.048902331056077,0,0.0,0.0
1,19,29.953252901221227,-875.3751,30.043609857658254,0,0.0,0.0
1,20,29.935970750267096,-874.42216,30.038323145687276,0,0.0,0.0
1,21,29.92239332313854,-990.50705,30.03233459036684,0,0.0,0.0
1,22,29.92409200164938,-1063.9477,30.02590201660626,0,0.0,0.0
1,23,29.919678593192124,-985.25821,30.019945195505898,0,0.0,0.0
1,24,29.90126348751082,-970.32196,30.01407867821448,0,0.0,0.0
1,25,29.888118040054653,-1091.7599,30.00747795330517,0,0.0,0.0
1,26,29.88948828107061,-1155.0959,30.00049430215644,0,0.0,0.0
1,27,29.885536923408193,-1074.2518,29.993999430330565,0,0.0,0.0
1,28,29.878048621315816,-1049.6372,29.98765337712621,0,0.0,0.0
1,29,29.872460797497787,-1060.6912,29.981240491999245,0,0.0,0.0
1,30,29.877990732989943,-1052.7067,29.97487588075378,0,0.0,0.0
1,31,29.87931189957399,-937.5982,29.969207209653415,0,0.0,0.0
1,32,29.866629207685257,-869.95461,29.963947508262848,0,0.0,0.0
1,33,29.859415554312832,-941.79001,29.95825349369211,0,0.0,0.0
1,34,29.877781963830152,-956.49619,29.95247056630396,0,0.0,0.0
1,35,29.886405503522422,-722.79293,29.94810059695692,0,0.0,0.0
1,36,29.889284995232575,-597.04929,29.94449086727131,0,0.0,0.0
1,37,29.89471446905065,-534.25037,29.941260816666713,0,0.0,0.0
1,38,29.889516233282183,-450.44853,29.9385374277308,0,0.0,0.0
1,39,29.887624954849542,-474.39866,29.93566923752524,0,0.0,0.0
1,40,29.900573003546384,-464.94467,29.932858205663088,0,0.0,0.0
1,41,29.90810161144076,-312.43744,29.930969224768287,0,0.0,0.0
1,42,29.889758763270958,-221.29948,29.929631259351115,0,0.0,0.0
1,43,29.880043974069036,-385.86287,29.927298352035518,0,0.0,0.0
1,44,29.889138026117795,-457.30043,29.924533536860185,0,0.0,0.0
1,45,29.89103994115168,-342.5372,29.92246257434507,0,0.0,0.0
1,46,29.87791012889546,-304.09,29.920624061648574,0,0.0,0.0
1,47,29.870774903707208,-413.36064,29.918124904212057,0,0.0,0.0
1,48,29.8664997885872,-458.22581,29.91535449423624,0,0.0,0.0
1,49,29.86073558067631,-472.78747,29.912496045203593,0,0.0,0.0
1,50,29.854832357497376,-500.90772,29.909467582567558,0,0.0,0.0
1,51,29.849716782822526,-528.72798,29.906270920052442,0,0.0,0.0
1,52,29.854907326646774,-547.2981,29.902961983534908,0,0.0,0.0
1,53,29.856267707322907,-465.04507,29.900150344659455,0,0.0,0.0
1,54,29.83226425311552,-424.67068,29.89758280729549,0,0.0,0.0
1,55,29.817856725941517,-632.11504,29.893761071866226,0,0.0,0.0
1,56,29.809274668306443,-734.55819,29.889319970354737,0,0.0,0.0
1,57,29.79796290604833,-774.63196,29.884636584865017,0,0.0,0.0
1,58,29.808857219042462,-838.77754,29.879565378456313,0,0.0,0.0
1,59,29.811971363100856,-684.27251,29.8754283016123,0,0.0,0.0
1,60,29.684953717124515,-614.0994,29.871715487827533,0,0.0,0.0
1,61,29.60400272140252,-1807.372,29.86078820850468,0,0.0,0.0
1,62,29.46737713289819,-2485.0208,29.84576389895208,0,0.0,0.0
1,63,29.347376078655863,-3661.8074,29.82362479738013,0,0.0,0.0
1,64,29.21495148663756,-4608.8586,29.7957598723499,0,0.0,0.0
1,65,29.08483094504093,-5620.7263,29.761777246594157,0,0.0,0.0
1,66,28.984548655108192,-6551.0932,29.7221696698106,0,0.0,0.0
1,67,28.87425079477537,-7138.2679,29.679012064611083,0,0.0,0.0
1,68,28.810733904582083,-7788.0123,29.631926137767067,0,0.0,0.0
1,69,28.737497393315255,-7947.0216,29.583878848770695,0,0.0,0.0
1,70,28.718939294177016,-8190.7883,29.534357758686053,0,0.0,0.0
1,71,28.68678903442129,-7891.1464,29.486648288311205,0,0.0,0.0
1,72,28.651060842462332,-7740.5734,29.43984917464736,0,0.0,0.0
1,73,28.619626086850417,-7633.4355,29.39369781128581,0,0.0,0.0
1,74,28.593999318791102,-7491.0167,29.348407504756185,0,0.0,0.0
1,75,28.564955495121524,-7300.7244,29.304267695808182,0,0.0,0.0
1,76,28.55905874057057,-7154.6342,29.261011140790043,0,0.0,0.0
1,77,28.542029369299687,-6793.0877,29.219940477549414,0,0.0,0.0
1,78,28.512971599663853,-6560.4301,29.180276450342642,0,0.0,0.0
1,79,28.485328398980542,-6457.7889,29.141232986618338,0,0.0,0.0
1,80,28.601411572542304,-6347.4638,29.102856542845664,0,0.0,0.0
1,81,28.66557420160716,-4852.6933,29.07351740560262,0,0.0,0.0
1,82,28.806731704716206,-3947.8375,29.04964898057239,0,0.0,0.0
1,83,28.924102222830182,-2350.8123,29.03543608879488,0,0.0,0.0
1,84,29.025436373056426,-1077.4245,29.028922034985932,1,0.0,0.0
